---------------------------------------------------------------------
 Eq     N-i     T       dB  Ri/R1   Ri/R0    R/Ri     lsIt   dB  %t
 ST 74-1  3.079e+02  [0 1.000e+00 3.726e-01 9.988e-06]  [2393 -1 54]
 ST 74-2  3.096e+02  [-85 5.497e-05 2.048e-05 9.993e-06]  [5179 0 91]
 ST 74-3s 3.108e+02  [-156 1.539e-08 5.734e-09 2.312e-04]  [3162 -1 86]
 ST 75-1  3.123e+02  [0 1.000e+00 3.634e-01 9.983e-06]  [3052 -1 60]
 ST 75-2  3.138e+02  [-94 1.883e-05 6.841e-06 9.977e-06]  [4262 0 90]
 ST 75-3s 3.148e+02  [-156 1.488e-08 5.407e-09 2.454e-04]  [2652 -1 84]
 ST 76-1  3.163e+02  [0 1.000e+00 3.909e-01 9.994e-06]  [2968 0 61]
 ST 76-2  3.179e+02  [-87 4.174e-05 1.631e-05 9.987e-06]  [4781 -1 91]
 ST 76-3s 3.190e+02  [-156 1.478e-08 5.776e-09 2.295e-04]  [3046 -1 86]
 ST 77-1  3.206e+02  [0 1.000e+00 3.859e-01 9.987e-06]  [3165 0 62]
 ST 77-2  3.222e+02  [-91 2.528e-05 9.757e-06 9.990e-06]  [4767 0 91]
 ST 77-3s 3.232e+02  [-156 1.458e-08 5.629e-09 2.356e-04]  [2843 -1 85]
 ST 78-1  3.246e+02  [0 1.000e+00 4.064e-01 9.989e-06]  [2583 0 55]
 ST 78-2  3.263e+02  [-88 3.840e-05 1.560e-05 9.992e-06]  [4944 -1 91]
 ST 78-3s 3.274e+02  [-156 1.523e-08 6.188e-09 2.145e-04]  [3118 0 86]
 ST 79-1  3.288e+02  [0 1.000e+00 4.116e-01 9.999e-06]  [2293 -1 52]
 ST 79-2  3.306e+02  [-85 5.428e-05 2.234e-05 9.996e-06]  [5289 -1 91]
 ST 79-3s 3.317e+02  [-156 1.513e-08 6.229e-09 2.129e-04]  [3318 0 87]
 ST 80-1  3.333e+02  [0 1.000e+00 4.196e-01 9.995e-06]  [3072 0 61]
 ST 80-2  3.349e+02  [-85 5.317e-05 2.231e-05 9.978e-06]  [4784 -1 91]
 ST 80-3s 3.361e+02  [-156 1.465e-08 6.146e-09 2.157e-04]  [3336 0 87]
 ST 81-1  3.377e+02  [0 1.000e+00 4.258e-01 9.992e-06]  [3211 -1 60]
 ST 81-2  3.395e+02  [-82 7.300e-05 3.108e-05 9.996e-06]  [5180 0 91]
 ST 81-3s 3.407e+02  [-156 1.418e-08 6.040e-09 2.197e-04]  [3533 0 88]
 ST 82-1  3.423e+02  [0 1.000e+00 4.282e-01 9.994e-06]  [3137 0 61]
 ST 82-2  3.441e+02  [-82 7.482e-05 3.204e-05 9.987e-06]  [5273 0 91]
 ST 82-3s 3.453e+02  [-156 1.437e-08 6.151e-09 2.157e-04]  [3587 0 88]
 ST 83-1  3.467e+02  [0 1.000e+00 4.312e-01 9.995e-06]  [2513 0 56]
 ST 83-2  3.485e+02  [-81 8.684e-05 3.745e-05 9.997e-06]  [5313 0 91]
 ST 83-3s 3.498e+02  [-156 1.462e-08 6.304e-09 2.105e-04]  [3683 0 88]
 ST 84-1  3.512e+02  [0 1.000e+00 4.347e-01 9.987e-06]  [2782 0 58]
 ST 84-2  3.532e+02  [-78 1.150e-04 4.998e-05 9.985e-06]  [5709 -1 92]
 ST 84-3s 3.545e+02  [-156 1.427e-08 6.203e-09 2.135e-04]  [3867 -1 88]
 ST 85-1  3.561e+02  [0 1.000e+00 4.433e-01 9.986e-06]  [3269 0 61]
 ST 85-2  3.579e+02  [-72 2.253e-04 9.989e-05 9.981e-06]  [5044 -1 91]
 ST 85-3s 3.593e+02  [-157 1.375e-08 6.095e-09 2.175e-04]  [4098 0 89]
 ST 86-1  3.609e+02  [0 1.000e+00 4.311e-01 9.998e-06]  [3363 -1 63]
 ST 86-2  3.625e+02  [-71 2.666e-04 1.149e-04 9.987e-06]  [4764 0 91]
 ST 86-3s 3.640e+02  [-157 1.345e-08 5.799e-09 2.288e-04]  [4156 0 89]
 ST 87-1  3.655e+02  [0 1.000e+00 4.257e-01 9.996e-06]  [3059 -1 61]
 ST 87-2  3.670e+02  [-68 3.665e-04 1.560e-04 9.988e-06]  [4544 0 90]
 ST 87-3s 3.685e+02  [-157 1.362e-08 5.797e-09 2.288e-04]  [4230 -1 90]
 ST 88-1  3.698e+02  [0 1.000e+00 4.002e-01 9.997e-06]  [2382 -1 55]
 ST 88-2  3.714e+02  [-68 3.591e-04 1.437e-04 1.000e-05]  [4521 0 90]
