---------------------------------------------------------------------
 Eq     N-i     T       dB  Ri/R1   Ri/R0    R/Ri     lsIt   dB  %t
 ST 90-3s 2.877e+02  [-195 1.711e-10 2.994e-11 2.967e-02]  [161 -1 27]
 ST 91-1  2.898e+02  [0 1.000e+00 1.796e-01 9.972e-06]  [1369 -2 59]
 ST 91-2  2.919e+02  [-96 1.468e-05 2.638e-06 9.980e-06]  [2354 0 65]
 ST 91-3s 2.925e+02  [-195 1.764e-10 3.169e-11 2.857e-02]  [677 -1 61]
 ST 92-1  2.946e+02  [0 1.000e+00 1.845e-01 9.951e-06]  [1363 -2 57]
 ST 92-2  2.972e+02  [-96 1.474e-05 2.718e-06 9.956e-06]  [2081 -2 85]
 ST 92-3s 2.983e+02  [-195 1.758e-10 3.244e-11 2.791e-02]  [710 -2 62]
 ST 93-1  3.006e+02  [0 1.000e+00 1.895e-01 9.968e-06]  [1342 -1 42]
 ST 93-2  3.022e+02  [-96 1.446e-05 2.739e-06 9.970e-06]  [2056 0 82]
 ST 93-3s 3.028e+02  [-195 1.715e-10 3.249e-11 2.779e-02]  [435 -1 50]
 ST 94-1  3.052e+02  [0 1.000e+00 1.946e-01 9.781e-06]  [1326 -3 52]
 ST 94-2  3.076e+02  [-97 1.406e-05 2.736e-06 9.987e-06]  [2118 -1 86]
 ST 94-3s 3.083e+02  [-195 1.678e-10 3.266e-11 2.758e-02]  [456 -3 51]
 ST 95-1  3.103e+02  [0 1.000e+00 1.999e-01 9.980e-06]  [1340 -1 43]
 ST 95-2  3.117e+02  [-96 1.480e-05 2.959e-06 9.959e-06]  [2183 -2 83]
 ST 95-3s 3.123e+02  [-195 1.739e-10 3.475e-11 2.613e-02]  [744 -1 64]
 ST 96-1  3.140e+02  [0 1.000e+00 2.055e-01 9.952e-06]  [1356 -1 48]
 ST 96-2  3.153e+02  [-96 1.565e-05 3.217e-06 9.941e-06]  [1986 -2 80]
 ST 96-3s 3.160e+02  [-194 1.794e-10 3.688e-11 2.463e-02]  [733 -1 69]
 ST 97-1  3.175e+02  [0 1.000e+00 2.115e-01 9.950e-06]  [1356 -1 45]
 ST 97-2  3.187e+02  [-95 1.612e-05 3.409e-06 9.996e-06]  [1931 -2 82]
 ST 97-3s 3.192e+02  [-194 1.840e-10 3.891e-11 2.318e-02]  [566 0 58]
 ST 98-1  3.216e+02  [0 1.000e+00 2.178e-01 9.988e-06]  [1340 -1 62]
 ST 98-2  3.229e+02  [-95 1.601e-05 3.486e-06 9.955e-06]  [2106 -1 83]
 ST 98-3s 3.234e+02  [-194 1.814e-10 3.951e-11 2.299e-02]  [531 -1 55]
 ST 99-1  3.248e+02  [0 1.000e+00 2.242e-01 9.982e-06]  [1325 -2 46]
 ST 99-2  3.262e+02  [-96 1.567e-05 3.514e-06 9.993e-06]  [2315 -1 85]
 ST 99-3s 3.266e+02  [-194 1.784e-10 4.000e-11 2.259e-02]  [269 -2 38]
 ST 100-1  3.279e+02  [0 1.000e+00 2.309e-01 9.995e-06]  [1333 0 47]
 ST 100-2  3.292e+02  [-95 1.613e-05 3.725e-06 9.966e-06]  [2395 -2 85]
 ST 100-3s 3.298e+02  [-194 1.826e-10 4.217e-11 2.149e-02]  [869 0 61]
 ST 101-1  3.313e+02  [0 1.000e+00 2.379e-01 9.973e-06]  [1349 -1 47]
 ST 101-2  3.326e+02  [-95 1.716e-05 4.083e-06 9.958e-06]  [2183 -2 84]
 ST 101-3s 3.333e+02  [-194 1.897e-10 4.514e-11 2.005e-02]  [769 0 66]
 ST 102-1  3.349e+02  [0 1.000e+00 2.455e-01 9.979e-06]  [1353 -1 45]
 ST 102-2  3.365e+02  [-94 1.796e-05 4.409e-06 1.000e-05]  [2253 0 84]
 ST 102-3s 3.370e+02  [-194 1.974e-10 4.845e-11 1.874e-02]  [513 0 55]
 ST 103-1  3.390e+02  [0 1.000e+00 2.534e-01 9.969e-06]  [1339 0 53]
 ST 103-2  3.409e+02  [-94 1.818e-05 4.607e-06 9.999e-06]  [2202 -1 83]
 ST 103-3s 3.416e+02  [-194 1.989e-10 5.038e-11 1.792e-02]  [576 -1 60]
 ST 104-1  3.436e+02  [0 1.000e+00 2.616e-01 9.972e-06]  [1319 -2 46]
 ST 104-2  3.452e+02  [-94 1.801e-05 4.711e-06 9.980e-06]  [2222 -1 83]
 ST 104-3s 3.455e+02  [-194 1.967e-10 5.145e-11 1.744e-02]  [338 -1 44]
 ST 105-1  3.470e+02  [0 1.000e+00 2.702e-01 9.965e-06]  [1312 -2 45]
 ST 105-2  3.481e+02  [-94 1.834e-05 4.955e-06 9.986e-06]  [1968 -1 82]
 ST 105-3s 3.485e+02  [-194 1.987e-10 5.367e-11 1.687e-02]  [380 -3 45]
 ST 106-1  3.499e+02  [0 1.000e+00 2.792e-01 9.966e-06]  [1321 -2 46]
 ST 106-2  3.520e+02  [-94 1.909e-05 5.331e-06 9.974e-06]  [2169 -1 90]
 ST 106-3s 3.524e+02  [-193 2.049e-10 5.721e-11 1.575e-02]  [241 -3 35]
 ST 107-1  3.543e+02  [0 1.000e+00 2.888e-01 9.984e-06]  [1332 0 54]
 ST 107-2  3.566e+02  [-93 2.027e-05 5.854e-06 9.973e-06]  [2177 -2 86]
 ST 107-3s 3.578e+02  [-193 2.154e-10 6.221e-11 1.452e-02]  [681 -2 59]
 ST 108-1  3.604e+02  [0 1.000e+00 2.991e-01 9.963e-06]  [1331 0 48]
 ST 108-2  3.628e+02  [-93 2.096e-05 6.270e-06 9.982e-06]  [2153 -1 84]
 ST 108-3s 3.638e+02  [-193 2.216e-10 6.627e-11 1.367e-02]  [666 0 60]
 ST 109-1  3.656e+02  [0 1.000e+00 3.098e-01 9.988e-06]  [1317 -2 41]
 ST 109-2  3.670e+02  [-93 2.114e-05 6.551e-06 9.949e-06]  [2142 -2 83]
 ST 109-3s 3.677e+02  [-193 2.227e-10 6.900e-11 1.316e-02]  [903 -2 68]
 ST 110-1  3.691e+02  [0 1.000e+00 3.211e-01 9.977e-06]  [1307 -2 45]
 ST 110-2  3.704e+02  [-93 2.150e-05 6.906e-06 9.952e-06]  [1977 -2 84]
 ST 110-3s 3.710e+02  [-192 2.254e-10 7.238e-11 1.252e-02]  [552 -2 56]
 ST 111-1  3.725e+02  [0 1.000e+00 3.330e-01 9.998e-06]  [1309 -2 45]
 ST 111-2  3.738e+02  [-92 2.242e-05 7.465e-06 9.991e-06]  [2053 0 83]
 ST 111-3s 3.742e+02  [-192 2.344e-10 7.804e-11 1.155e-02]  [337 -1 44]
 ST 112-1  3.757e+02  [0 1.000e+00 3.457e-01 9.971e-06]  [1319 -2 45]
 ST 112-2  3.771e+02  [-92 2.380e-05 8.227e-06 9.970e-06]  [2197 0 84]
 ST 112-3s 3.779e+02  [-192 2.467e-10 8.528e-11 1.064e-02]  [997 -1 70]
 ST 113-1  3.794e+02  [0 1.000e+00 3.592e-01 9.979e-06]  [1322 -2 47]
 ST 113-2  3.808e+02  [-92 2.493e-05 8.957e-06 9.945e-06]  [2204 0 84]
 ST 113-3s 3.812e+02  [-191 2.566e-10 9.219e-11 9.818e-03]  [327 -1 43]
 ST 114-1  3.835e+02  [0 1.000e+00 3.737e-01 9.979e-06]  [1318 -2 30]
 ST 114-2  3.849e+02  [-91 2.564e-05 9.582e-06 9.996e-06]  [2206 -1 84]
 ST 114-3s 3.854e+02  [-191 2.646e-10 9.886e-11 9.186e-03]  [594 -3 58]
 ST 115-1  3.868e+02  [0 1.000e+00 3.889e-01 1.000e-05]  [1308 -2 46]
 ST 115-2  3.881e+02  [-91 2.631e-05 1.023e-05 9.980e-06]  [2087 -2 83]
 ST 115-3s 3.888e+02  [-191 2.705e-10 1.052e-10 8.631e-03]  [1029 0 70]
 ST 116-1  3.904e+02  [0 1.000e+00 4.051e-01 9.963e-06]  [1303 -2 44]
 ST 116-2  3.916e+02  [-91 2.722e-05 1.103e-05 9.984e-06]  [2114 -1 84]
 ST 116-3s 3.921e+02  [-191 2.788e-10 1.130e-10 8.028e-03]  [510 -5 57]
 ST 117-1  3.936e+02  [0 1.000e+00 4.223e-01 9.986e-06]  [1303 -2 43]
 ST 117-2  3.949e+02  [-90 2.893e-05 1.222e-05 9.989e-06]  [2064 -1 83]
 ST 117-3s 3.953e+02  [-190 2.955e-10 1.248e-10 7.197e-03]  [352 -3 46]
 ST 118-1  3.970e+02  [0 1.000e+00 4.409e-01 9.984e-06]  [1305 -2 53]
 ST 118-2  3.987e+02  [-90 3.093e-05 1.364e-05 9.989e-06]  [2023 -2 82]
 ST 118-3s 3.995e+02  [-190 3.151e-10 1.389e-10 6.522e-03]  [573 -2 60]
 ST 119-1  4.016e+02  [0 1.000e+00 4.609e-01 9.996e-06]  [1299 -2 47]
 ST 119-2  4.035e+02  [-89 3.234e-05 1.490e-05 9.994e-06]  [1985 -2 83]
 ST 119-3s 4.046e+02  [-189 3.291e-10 1.517e-10 5.972e-03]  [1040 -1 71]
 ST 120-1  4.066e+02  [0 1.000e+00 4.823e-01 9.991e-06]  [1298 -1 43]
 ST 120-2  4.081e+02  [-89 3.343e-05 1.612e-05 9.948e-06]  [1975 -2 81]
 ST 120-3s 4.088e+02  [-189 3.381e-10 1.630e-10 5.567e-03]  [823 0 65]
 ST 121-1  4.103e+02  [0 1.000e+00 5.051e-01 9.979e-06]  [1296 -1 46]
 ST 121-2  4.116e+02  [-89 3.478e-05 1.757e-05 9.964e-06]  [2078 -2 83]
 ST 121-3s 4.122e+02  [-189 3.518e-10 1.777e-10 5.102e-03]  [702 -3 62]
 ST 122-1  4.146e+02  [0 1.000e+00 5.296e-01 9.972e-06]  [1296 -1 30]
 ST 122-2  4.159e+02  [-88 3.694e-05 1.956e-05 9.953e-06]  [2074 -1 84]
 ST 122-3s 4.166e+02  [-188 3.727e-10 1.974e-10 4.588e-03]  [873 0 67]
 ST 123-1  4.181e+02  [0 1.000e+00 5.562e-01 9.972e-06]  [1297 -1 43]
 ST 123-2  4.195e+02  [-88 3.977e-05 2.212e-05 9.958e-06]  [2011 -1 83]
 ST 123-3s 4.200e+02  [-187 4.008e-10 2.229e-10 4.013e-03]  [551 -3 56]
 ST 124-1  4.215e+02  [0 1.000e+00 5.850e-01 9.937e-06]  [1294 -1 46]
 ST 124-2  4.231e+02  [-87 4.248e-05 2.485e-05 9.962e-06]  [2097 0 83]
 ST 124-3s 4.240e+02  [-187 4.280e-10 2.504e-10 3.618e-03]  [1082 -1 71]
 ST 125-1  4.256e+02  [0 1.000e+00 6.163e-01 9.939e-06]  [1296 -1 44]
 ST 125-2  4.268e+02  [-86 4.495e-05 2.770e-05 9.968e-06]  [2093 0 84]
 ST 125-3s 4.278e+02  [-186 4.527e-10 2.790e-10 3.249e-03]  [1333 0 74]
 ST 126-1  4.292e+02  [0 1.000e+00 6.502e-01 9.971e-06]  [1294 -1 45]
 ST 126-2  4.304e+02  [-86 4.735e-05 3.079e-05 9.970e-06]  [2125 -1 84]
 ST 126-3s 4.311e+02  [-186 4.772e-10 3.103e-10 2.899e-03]  [967 -3 71]
 ST 127-1  4.328e+02  [0 1.000e+00 6.870e-01 9.961e-06]  [1293 -1 46]
 ST 127-2  4.344e+02  [-85 5.052e-05 3.471e-05 9.970e-06]  [2108 -1 85]
 ST 127-3s 4.353e+02  [-185 5.089e-10 3.496e-10 2.588e-03]  [937 0 71]
 ST 128-1  4.369e+02  [0 1.000e+00 7.273e-01 9.981e-06]  [1292 -1 41]
 ST 128-2  4.383e+02  [-85 5.465e-05 3.974e-05 9.996e-06]  [2067 -1 84]
 ST 128-3s 4.389e+02  [-185 5.522e-10 4.016e-10 2.259e-03]  [601 -2 62]
 ST 129-1  4.413e+02  [0 1.000e+00 7.715e-01 9.960e-06]  [1293 -1 49]
 ST 129-2  4.432e+02  [-84 5.949e-05 4.589e-05 1.000e-05]  [2046 0 83]
 ST 129-3s 4.452e+02  [-184 6.007e-10 4.634e-10 1.955e-03]  [1236 0 85]
 ST 130-1  4.473e+02  [0 1.000e+00 8.203e-01 9.956e-06]  [1292 -1 49]
 ST 130-2  4.492e+02  [-83 6.435e-05 5.278e-05 9.964e-06]  [2000 0 82]
 ST 130-3s 4.501e+02  [-183 6.486e-10 5.321e-10 1.703e-03]  [903 -3 66]
 ST 131-1  4.517e+02  [0 1.000e+00 8.741e-01 9.955e-06]  [1291 -1 47]
 ST 131-2  4.530e+02  [-83 6.933e-05 6.060e-05 9.984e-06]  [1963 -1 82]
 ST 131-3s 4.537e+02  [-183 7.008e-10 6.125e-10 1.483e-03]  [679 -1 62]
 ST 132-1  4.552e+02  [0 1.000e+00 9.335e-01 9.962e-06]  [1291 -1 44]
 ST 132-2  4.565e+02  [-82 7.500e-05 7.001e-05 9.961e-06]  [1932 -2 82]
 ST 132-3s 4.575e+02  [-182 7.584e-10 7.080e-10 1.283e-03]  [1322 -2 78]
 ST 133-1  4.592e+02  [0 1.000e+00 9.995e-01 9.967e-06]  [1291 -1 46]
 ST 133-2  4.606e+02  [-81 8.211e-05 8.207e-05 9.983e-06]  [1925 -2 81]
 ST 133-3s 4.613e+02  [-181 8.331e-10 8.327e-10 1.083e-03]  [974 0 69]
 ST 134-1  4.628e+02  [0 1.000e+00 1.073e+00 9.975e-06]  [1294 -1 46]
 ST 134-2  4.641e+02  [-80 9.081e-05 9.747e-05 9.956e-06]  [1973 -2 82]
 ST 134-3s 4.648e+02  [-180 9.204e-10 9.878e-10 9.180e-04]  [1068 -3 72]
 ST 135-1  4.664e+02  [0 1.000e+00 1.156e+00 9.968e-06]  [1294 -1 45]
 ST 135-2  4.676e+02  [-79 1.008e-04 1.165e-04 9.980e-06]  [1952 -1 82]
 ST 135-3s 4.683e+02  [-179 1.028e-09 1.189e-09 7.637e-04]  [807 -3 65]
 ST 136-1  4.698e+02  [0 1.000e+00 1.250e+00 9.985e-06]  [1300 -2 45]
 ST 136-2  4.710e+02  [-79 1.118e-04 1.398e-04 9.978e-06]  [1965 -1 83]
 ST 136-3s 4.717e+02  [-178 1.145e-09 1.432e-09 6.325e-04]  [939 -1 69]
 ST 137-1  4.731e+02  [0 1.000e+00 1.357e+00 9.969e-06]  [1303 -2 44]
 ST 137-2  4.744e+02  [-78 1.243e-04 1.686e-04 9.978e-06]  [1963 -1 83]
 ST 137-3s 4.759e+02  [-177 1.280e-09 1.737e-09 5.223e-04]  [1006 -2 33]
 ST 138-1  4.774e+02  [0 1.000e+00 1.479e+00 9.987e-06]  [1308 -2 45]
 ST 138-2  4.787e+02  [-77 1.394e-04 2.061e-04 9.965e-06]  [1952 -1 82]
 ST 138-3s 4.794e+02  [-176 1.446e-09 2.138e-09 4.228e-04]  [962 -2 69]
 ST 139-1  4.809e+02  [0 1.000e+00 1.619e+00 9.988e-06]  [1310 -2 48]
 ST 139-2  4.823e+02  [-76 1.581e-04 2.559e-04 9.994e-06]  [1930 -2 82]
 ST 139-3s 4.835e+02  [-175 1.658e-09 2.683e-09 3.383e-04]  [1306 -2 76]
 ST 140-1  4.855e+02  [0 1.000e+00 1.781e+00 9.994e-06]  [1322 -2 48]
 ST 140-2  4.872e+02  [-74 1.811e-04 3.225e-04 9.980e-06]  [1911 -1 80]
 ST 140-3s 4.883e+02  [-174 1.920e-09 3.421e-09 2.649e-04]  [1214 -2 72]
 ST 141-1  4.900e+02  [0 1.000e+00 1.973e+00 9.970e-06]  [1332 0 45]
 ST 141-2  4.914e+02  [-73 2.092e-04 4.126e-04 9.960e-06]  [1893 0 82]
 ST 141-3s 4.925e+02  [-172 2.261e-09 4.459e-09 2.033e-04]  [1654 -1 79]
 ST 142-1  4.942e+02  [0 1.000e+00 2.199e+00 9.965e-06]  [1347 -1 45]
 ST 142-2  4.955e+02  [-72 2.435e-04 5.355e-04 9.963e-06]  [1883 -2 82]
 ST 142-3s 4.967e+02  [-171 2.716e-09 5.972e-09 1.517e-04]  [1775 -2 81]
 ST 143-1  4.984e+02  [0 1.000e+00 2.470e+00 9.950e-06]  [1358 -1 44]
 ST 143-2  4.996e+02  [-70 2.863e-04 7.071e-04 9.980e-06]  [1862 -1 81]
 ST 143-3s 5.005e+02  [-169 3.335e-09 8.238e-09 1.099e-04]  [1389 0 77]
 ST 144-1  5.021e+02  [0 1.000e+00 2.799e+00 9.992e-06]  [1368 -2 48]
 ST 144-2  5.034e+02  [-69 3.419e-04 9.572e-04 9.986e-06]  [1827 -2 81]
 ST 144-3s 5.045e+02  [-167 4.236e-09 1.186e-08 7.637e-05]  [1768 -1 80]
 ST 145-1  5.069e+02  [0 1.000e+00 3.206e+00 9.993e-06]  [1380 0 32]
 ST 145-2  5.081e+02  [-67 4.159e-04 1.333e-03 9.991e-06]  [1811 -1 81]
 ST 145-3s 5.092e+02  [-165 5.578e-09 1.788e-08 5.058e-05]  [1594 -1 79]
 ST 146-1  5.107e+02  [0 1.000e+00 3.718e+00 9.981e-06]  [1398 -1 47]
 ST 146-2  5.122e+02  [-65 5.158e-04 1.918e-03 9.970e-06]  [1818 -1 84]
 ST 146-3s 5.136e+02  [-161 7.978e-09 2.966e-08 3.049e-05]  [1762 -1 80]
 ST 147-1  5.156e+02  [0 1.000e+00 4.377e+00 9.973e-06]  [1423 -2 47]
 ST 147-2  5.170e+02  [-63 6.538e-04 2.862e-03 9.977e-06]  [1805 -1 81]
 ST 147-3s 5.183e+02  [-158 1.212e-08 5.307e-08 1.706e-05]  [1661 -1 80]
 ST 148-1  5.202e+02  [0 1.000e+00 5.250e+00 9.953e-06]  [1458 -1 48]
 ST 148-2  5.214e+02  [-61 8.507e-04 4.466e-03 9.973e-06]  [1806 -1 80]
 ST 148-3s 5.226e+02  [-153 2.040e-08 1.071e-07 9.995e-06]  [1879 -2 81]
 ST 149-1  5.242e+02  [0 1.000e+00 6.444e+00 1.000e-05]  [1487 0 47]
 ST 149-2  5.253e+02  [-58 1.144e-03 7.372e-03 9.994e-06]  [1802 -1 80]
 ST 149-3s 5.263e+02  [-148 3.784e-08 2.438e-07 9.966e-06]  [1579 -3 79]
 ST 150-1  5.280e+02  [0 1.000e+00 8.146e+00 9.961e-06]  [1544 0 50]
 ST 150-2  5.293e+02  [-55 1.604e-03 1.306e-02 9.976e-06]  [1817 -1 81]
 ST 150-3s 5.309e+02  [-141 8.114e-08 6.610e-07 9.960e-06]  [1938 -3 82]
 ST 151-1  5.327e+02  [0 1.000e+00 1.071e+01 9.956e-06]  [1602 -1 48]
 ST 151-2  5.339e+02  [-52 2.368e-03 2.536e-02 9.969e-06]  [1847 0 81]
 ST 151-3s 5.353e+02  [-133 2.009e-07 2.152e-06 9.980e-06]  [2212 -1 83]
 ST 152-1  5.378e+02  [0 1.000e+00 1.486e+01 9.994e-06]  [1686 0 33]
 ST 152-2  5.390e+02  [-48 3.735e-03 5.549e-02 9.987e-06]  [1897 0 81]
 ST 152-3s 5.405e+02  [-124 6.006e-07 8.922e-06 9.997e-06]  [2076 -1 84]
 ST 153-1  5.425e+02  [0 1.000e+00 2.223e+01 9.987e-06]  [1803 -1 55]
 ST 153-2  5.439e+02  [-43 6.409e-03 1.425e-01 9.992e-06]  [1989 -2 83]
 ST 153-3s 5.452e+02  [-112 2.359e-06 5.245e-05 9.962e-06]  [1961 -1 81]
 ST 154-1  5.471e+02  [0 1.000e+00 3.727e+01 9.993e-06]  [1963 -1 56]
 ST 154-2  5.485e+02  [-38 1.227e-02 4.573e-01 9.988e-06]  [2161 -1 84]
 ST 154-3  5.500e+02  [-97 1.338e-05 4.987e-04 9.996e-06]  [2017 -1 84]
 ST 154-4s 5.511e+02  [-197 1.341e-10 4.997e-09 1.807e-04]  [1289 -1 74]
 ST 155-1  5.533e+02  [0 1.000e+00 7.469e+01 9.978e-06]  [2204 0 58]
 ST 155-2  5.552e+02  [-31 2.703e-02 2.019e+00 9.991e-06]  [2532 -1 88]
 ST 155-3  5.572e+02  [-77 1.338e-04 9.995e-03 9.981e-06]  [2310 0 83]
 ST 155-4s 5.591e+02  [-176 1.518e-09 1.134e-07 9.960e-06]  [2503 0 84]
 ST 156-1  5.614e+02  [0 1.000e+00 2.031e+02 9.976e-06]  [2427 -1 61]
 ST 156-2  5.635e+02  [-23 6.889e-02 1.399e+01 9.984e-06]  [3635 0 89]
 ST 156-3  5.653e+02  [-49 3.413e-03 6.932e-01 9.991e-06]  [3202 -1 88]
 ST 156-4s 5.684e+02  [-118 1.155e-06 2.345e-04 9.996e-06]  [4248 0 93]
 ST 157-1  6.144e+02  [0 1.000e+00 1.008e+03 1.633e-03]  !76500 0 98!  WARNING: The linear system solution has not converged
 ST 157-2  6.537e+02  [-1 7.983e-01 8.048e+02 4.655e-03]  !76500 0 99!  WARNING: The linear system solution has not converged
 ST 157-3  6.916e+02  [-2147483648  nan  nan  nan]  !76500 -2147483648 99!  WARNING: The linear system solution has not converged
 ST 157-4  7.303e+02  [-2147483648  nan  nan  nan]  !76500 -2147483648 100!  WARNING: The linear system solution has not converged
